Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,Accel X,Accel Y,Accel Z
2024-12-11 14:17:17,115,50,666,656,0,0.12,-8.89,-8.89
2024-12-11 14:17:17,64,31,673,662,3,0.07,-8.90,-8.90
2024-12-11 14:17:17,478,552,641,654,0,0.09,-8.96,-8.96
2024-12-11 14:17:17,1247,1515,668,656,5,0.14,-9.04,-9.04
2024-12-11 14:17:17,2151,2627,663,662,2,0.09,-8.93,-8.93
2024-12-11 14:17:18,2194,2650,655,667,1,0.17,-8.99,-8.99
2024-12-11 14:17:18,1381,1626,662,654,0,0.08,-8.94,-8.94
2024-12-11 14:17:18,432,437,660,656,0,0.06,-8.98,-8.98
2024-12-11 14:17:18,13,0,661,669,0,0.12,-9.04,-9.04
2024-12-11 14:17:18,192,189,661,661,7,0.15,-9.24,-9.24
2024-12-11 14:17:18,880,1056,651,663,0,0.14,-8.91,-8.91
2024-12-11 14:17:18,1763,2143,666,665,0,-0.00,-9.18,-9.18
2024-12-11 14:17:18,2293,2795,665,658,0,0.04,-9.30,-9.30
2024-12-11 14:17:18,1988,2379,656,651,0,0.33,-9.16,-9.16
2024-12-11 14:17:18,715,813,656,658,0,-0.06,-8.70,-8.70
2024-12-11 14:17:19,46,0,667,656,3,-0.28,-9.01,-9.01
2024-12-11 14:17:19,64,47,655,647,0,-0.91,-8.73,-8.73
2024-12-11 14:17:19,578,699,666,656,0,-0.44,-8.78,-8.78
2024-12-11 14:17:19,1403,1719,656,655,7,-0.08,-9.06,-9.06
2024-12-11 14:17:19,2321,2838,654,656,0,-0.35,-9.00,-9.00
2024-12-11 14:17:19,2163,2624,657,657,0,-0.43,-8.90,-8.90
2024-12-11 14:17:19,1073,1243,656,659,0,-0.39,-8.83,-8.83
2024-12-11 14:17:19,206,170,658,658,3,-0.16,-9.10,-9.10
2024-12-11 14:17:19,16,0,665,672,0,-0.29,-9.22,-9.22
2024-12-11 14:17:20,397,464,661,663,1,-0.34,-9.12,-9.12
2024-12-11 14:17:20,1205,1486,677,658,0,-0.24,-9.00,-9.00
2024-12-11 14:17:20,2186,2670,656,661,2,-0.26,-8.78,-8.78
2024-12-11 14:17:20,2252,2738,656,661,0,-0.34,-9.03,-9.03
2024-12-11 14:17:20,1374,1623,660,651,1,-0.19,-9.14,-9.14
2024-12-11 14:17:20,402,395,663,654,0,-0.28,-8.93,-8.93
2024-12-11 14:17:20,3,0,659,651,7,-0.00,-8.86,-8.86
2024-12-11 14:17:20,229,254,656,658,3,-0.08,-8.88,-8.88
2024-12-11 14:17:20,1007,1217,656,659,0,0.05,-9.15,-9.15
2024-12-11 14:17:20,1914,2329,661,658,12,0.02,-9.12,-9.12
2024-12-11 14:17:21,2215,2682,659,656,1,0.02,-8.88,-8.88
2024-12-11 14:17:21,1641,1932,651,653,2,0.08,-8.98,-8.98
2024-12-11 14:17:21,546,576,657,656,2,0.11,-9.09,-9.09
2024-12-11 14:17:21,14,0,656,656,0,0.05,-8.93,-8.93
2024-12-11 14:17:21,158,154,653,646,0,-0.03,-8.94,-8.94
2024-12-11 14:17:21,837,1014,663,663,0,0.07,-9.09,-9.09
2024-12-11 14:17:21,1733,2113,657,656,2,0.11,-9.07,-9.07
2024-12-11 14:17:21,2239,2725,630,658,0,0.06,-9.02,-9.02
2024-12-11 14:17:21,1823,2186,645,656,0,0.17,-8.86,-8.86
2024-12-11 14:17:21,609,659,658,656,0,-0.06,-8.96,-8.96
2024-12-11 14:17:22,22,0,655,657,1,-0.03,-8.90,-8.90
2024-12-11 14:17:22,119,112,659,642,0,0.24,-9.01,-9.01
2024-12-11 14:17:22,753,895,656,662,2,0.00,-9.18,-9.18
2024-12-11 14:17:22,1591,1933,662,658,3,-0.03,-8.86,-8.86
2024-12-11 14:17:22,2208,2683,656,663,3,-0.12,-8.85,-8.85
2024-12-11 14:17:22,1901,2262,656,657,0,0.10,-8.88,-8.88
2024-12-11 14:17:22,663,737,656,655,0,0.06,-9.04,-9.04
2024-12-11 14:17:22,55,0,657,656,0,0.10,-8.95,-8.95
2024-12-11 14:17:22,112,77,654,660,0,0.19,-8.90,-8.90
2024-12-11 14:17:23,684,809,666,654,5,0.06,-8.90,-8.90
2024-12-11 14:17:23,1488,1812,651,656,1,0.09,-8.95,-8.95
2024-12-11 14:17:23,2204,2663,663,653,10,0.04,-8.96,-8.96
2024-12-11 14:17:23,1936,2320,656,654,5,0.09,-9.09,-9.09
2024-12-11 14:17:23,736,801,654,656,0,0.09,-8.94,-8.94
2024-12-11 14:17:23,65,0,650,657,1,0.04,-8.77,-8.77
2024-12-11 14:17:23,90,55,657,666,1,0.00,-8.99,-8.99
2024-12-11 14:17:23,638,752,667,658,2,0.01,-8.98,-8.98
2024-12-11 14:17:23,1447,1765,656,662,3,0.03,-8.95,-8.95
2024-12-11 14:17:23,2239,2721,656,656,0,0.11,-8.98,-8.98
2024-12-11 14:17:24,1981,2386,655,651,1,0.10,-9.04,-9.04
2024-12-11 14:17:24,785,869,656,656,0,0.16,-8.91,-8.91
2024-12-11 14:17:24,90,28,654,656,6,0.02,-8.97,-8.97
2024-12-11 14:17:24,96,62,646,661,13,-0.08,-9.01,-9.01
